구분번호,대통령,글제목,연설일자,원문보기,연설장소
1310468,이승만,이 강토는 한족(韓族)이 주인이다 ,1948-12-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264000300040003011970.PDF,국내
1310470,이승만,"민주와 공산은 상반된 이념, 중국적화는 용납할 수 없다 ",1948-12-19,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264000500040005011972.PDF,국내
1310469,이승만,통일에 협력요망 ,1948-12-19,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264000400040004011971.PDF,국내
1310471,이승만,UN 정치위원회의 결의에 대하여 ,1948-12-21,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264000600040006011973.PDF,국내
1310472,이승만,신국면에 대하여 ,1948-12-25,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264000700040007011974.PDF,국내
1310473,이승만,석탄채굴에 힘쓰자 ,1948-12-29,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264000800040008011975.PDF,국내
1310474,이승만,이북동포와 인민군에게 보냄 ,1948-12-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264000900040009011976.PDF,국내
1310476,이승만,새해를 마지하는 마음 ,1949-01-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264001100040011011978.PDF,국내
1310477,이승만,평생에 기쁜 소식 ,1949-01-04,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264001200040012011979.PDF,국내
1310478,이승만,전국 청년단체 합동과 청년의 사명 ,1949-01-06,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264001300040013011980.PDF,국내
1310479,이승만,"개각설은 무근(無根), 국민은 현혹치 마라 ",1949-01-08,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264001400040014011981.PDF,국내
1310480,이승만,"쌀 암매장치(闇買藏置)는 부당, 호농지주의 협력이 긴요 ",1949-01-14,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264001500040015011982.PDF,국내
1310481,이승만,민생과 국방에 최중점 ,1949-01-25,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264001600040016011983.PDF,국내
1310482,이승만,화부(華府)에 대사관 설치함 ,1949-02-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264001700040017011984.PDF,국내
1310483,이승만,불법 소장 양곡은 몰수 또는 강제 매입 ,1949-02-03,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264001800040018011985.PDF,국내
1310484,이승만,"사무분담 명백히 하라, 반민법(反民法) 실시에 대하여 ",1949-02-04,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264001900040019011986.PDF,국내
1310485,이승만,매곡 완수에 노력하라 ,1949-02-06,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264002000040020011987.PDF,국내
1310486,이승만,"통일은 한위(韓委)와 협의, 철병 운운은 시기상조 ",1949-02-08,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264002100040021011988.PDF,국내
1310487,이승만,"대 민간 작폐를 엄금, 건설 사업에 적극 매진하라 ",1949-02-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264002200040022011989.PDF,국내
1310488,이승만,애국공채 발행에 대하야 ,1949-02-14,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264002300040023011990.PDF,국내
1310489,이승만,"특경대(特警隊)는 폐지하라, 특위 체포 못한다 ",1949-02-16,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264002400040024011991.PDF,국내
1310490,이승만,정당한 공론이 필요 ,1949-02-22,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264002500040025011992.PDF,국내
1310491,이승만,국토방위에 분골쇄신(粉骨碎身)하자 ,1949-02-24,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264002600040026011993.PDF,국내
1310492,이승만,일본 재무장설(再武裝說)에 대하여 ,1949-02-26,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264002700040027011994.PDF,국내
1310494,이승만,국가 민족을 수호하라 ,1949-03-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264002900040029011996.PDF,국내
1310493,이승만,기미독립운동 정신 ,1949-03-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264002800040028011995.PDF,국내
1310495,이승만,납세와 국민 ,1949-03-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264003000040030011997.PDF,국내
1310496,이승만,대서양동맹(大西洋同盟)에 기대함 ,1949-03-23,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264003100040031011998.PDF,국내
1310497,이승만,태평양동맹,1949-03-24,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264003200040032011999.PDF,국내
1310498,이승만,새와 짐승을 사랑하자 ,1949-03-28,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264003300040033012000.PDF,국내
1310499,이승만,나무를 심그고 사랑하자 ,1949-04-05,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264003400040034012001.PDF,국내
1310500,이승만,애국애족정신으로 나무를 애호하자 ,1949-04-06,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264003500040035012002.PDF,국내
1310501,이승만,"관민합력으로 경제개량, 신년도 예산안을 국회에 회부코 ",1949-04-13,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264003600040036012003.PDF,국내
1310503,이승만,반민(反民) 특경대는 해산 ,1949-04-16,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264003800040038012005.PDF,국내
1310502,이승만,"감위(監委)의 직제개정(職制改正), 파면권(罷免權)은 정지 ",1949-04-16,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264003700040037012004.PDF,국내
1310504,이승만,미군의 철퇴를 토의 중 ,1949-04-19,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264003900040039012006.PDF,국내
1310505,이승만,"북벌 아닌 통일달성, 중국 사태에 우려 무용(無用) ",1949-04-28,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264004000040040012007.PDF,국내
1310506,이승만,어린이날에 대하여 ,1949-05-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264004100040041012008.PDF,국내
1310507,이승만,국회 제1회 정기회의 폐회식 치사(致辭) ,1949-05-03,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264004200040042012009.PDF,국내
1310508,이승만,38선 사태에 대하여 ,1949-05-06,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264004300040043012010.PDF,국내
1310509,이승만,5·10선거 제1주년을 맞이하여,1949-05-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264004400040044012011.PDF,국내
1310510,이승만,역사적 의의 깊은 민족의 날! 5.10 선거 ,1949-05-11,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264004500040045012012.PDF,국내
1310511,이승만,목포(木浦) 중유발전소(重油發電所) 준공식에 치사 ,1949-06-04,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264004600040046012013.PDF,국내
1310512,이승만,미국 온정에 영원히 감사하자 ,1949-06-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264004700040047012014.PDF,국내
1310513,이승만,"입법, 행정부 대립은 부당, 상호협조하자 ",1949-06-14,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264004800040048012015.PDF,국내
1310514,이승만,애국자 윤병구 목사 ,1949-06-24,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264004900040049012016.PDF,국내
1310515,이승만,김구 선생 급서에 통탄불금 ,1949-06-28,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264005000040050012017.PDF,국내
1310516,이승만,최근 사건에 관하여 ,1949-07-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264005100040051012018.PDF,국내
1310517,이승만,"임시제도로 성안(成案), 자치법 공포(公布)에 대하여 ",1949-07-04,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264005200040052012019.PDF,국내
1310518,이승만,"선거는 UN 감시로, 북한 제안에 대하여 ",1949-07-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264005300040053012020.PDF,국내
1310519,이승만,바귀오 회담에 대하여 ,1949-07-12,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264005400040054012021.PDF,국내
1310520,이승만,명예박사 학위수여식에 임하여 ,1949-07-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264005500040055012022.PDF,국내
1310521,이승만,장(蔣) 총통의 방한은 단결을 증명 ,1949-07-28,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264005600040056012023.PDF,국내
1310522,이승만,"만민공락(萬民共樂)의 국초(國礎)를 전정(奠定),",1949-07-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264005700040057012024.PDF,국내
1310523,이승만,우방과 함께 부강 전진하자 ,1949-08-04,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264005800040058012025.PDF,국내
1310524,이승만,장개석 총통의 방한을 환영함 ,1949-08-08,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264005900040059012026.PDF,국내
1310525,이승만,쇄국주의를 배제함 ,1949-08-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264006000040060012027.PDF,국내
1310526,이승만,고(故) 헐벝박사 ,1949-08-11,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264006100040061012028.PDF,국내
1310527,이승만,태평양동맹에 대하여 ,1949-08-13,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264006200040062012029.PDF,국내
1310528,이승만,정부수립 일주년 기념사 ,1949-08-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264006300040063012030.PDF,국내
1310529,이승만,다시 한번 경성(警醒)하라 ,1949-08-20,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264006400040064012031.PDF,국내
1310530,이승만,해군 관함식을 보고 ,1949-08-21,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264006500040065012032.PDF,국내
1310531,이승만,상권 확장에 능력 발휘를 요망 ,1949-09-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264006600040066012033.PDF,국내
1310532,이승만,귀속재산을 급속 처리할 수 있게 하라 ,1949-09-18,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264006700040067012034.PDF,국내
1310533,이승만,한일 협상에 대하여,1949-09-20,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264006800040068012035.PDF,국내
1310534,이승만,대한 적십자사 지방대회에 전하는 훈사 ,1949-09-24,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264006900040069012036.PDF,국내
1310535,이승만,홍삼(紅蔘) 발매권에 대하여 ,1949-09-25,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264007000040070012037.PDF,국내
1310536,이승만,토탄을 사용하라 ,1949-09-30,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264007100040071012038.PDF,국내
1310537,이승만,"공산당과 협의 불가, 인권보증에 결사투쟁 ",1949-10-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264007200040072012039.PDF,국내
1310538,이승만,한글사용에 관하여 ,1949-10-12,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264007300040073012040.PDF,국내
1310539,이승만,대한 적십자사 재조직 중앙대회에 전하는 훈사 ,1949-10-25,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264007400040074012041.PDF,국내
1310540,이승만,비료는 농회(農會)서 배급 ,1949-11-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264007500040075012042.PDF,국내
1310542,이승만,외국인 잠입에 대한 대통령 담화 ,1949-11-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264007700040077012044.PDF,국내
1310541,이승만,"장기의 분열 불용인, 타국 적화해도 우리는 독립유지 ",1949-11-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264007600040076012043.PDF,국내
1310543,이승만,전기를 남용치 말자 ,1949-11-06,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264007800040078012045.PDF,국내
1310544,이승만,화재를 근멸하자 ,1949-11-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264007900040079012046.PDF,국내
1310545,이승만,건설적 비평의 사명에 관하여,1949-11-23,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264008000040080012047.PDF,국내
1310546,이승만,"한국 적십자사에 대하야, 명예총재 리대통령 선포문 ",1949-11-24,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264008100040081012048.PDF,국내
1310547,이승만,청년에게 고함 ,1949-11-26,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264008200040082012049.PDF,국내
1310548,이승만,참된 혁명정신 가지고 민국을 육성하자 ,1949-11-26,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264008300040083012050.PDF,국내
1310549,이승만,쉬운 한글 쓰도록 하자 ,1949-11-27,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264008400040084012051.PDF,국내
1310550,이승만,남북동포는 동고동락 ,1949-11-28,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264008500040085012052.PDF,국내
1310551,이승만,고적(古蹟)보존에 대하여 ,1949-12-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264008600040086012053.PDF,국내
1310552,이승만,애국공채(愛國公債) 발행에 대하여 ,1949-12-04,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264008700040087012054.PDF,국내
1310553,이승만,고적보존과 수리사업 ,1949-12-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264008800040088012055.PDF,국내
1310554,이승만,대소 자본을 규합하여 국가경제를 확장하라 ,1949-12-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264008900040089012056.PDF,국내
1310555,이승만,정의와 평화,1949-12-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264009000040090012057.PDF,국내
1310556,이승만,태평양국가는 공통이해를 확립하자 ,1949-12-11,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264009100040091012058.PDF,국내
1310557,이승만,주석제품 성가(聲價) 높이어 해외에 판로를 구하라 ,1949-12-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264009200040092012059.PDF,국내
1310558,이승만,"귀재(歸財) 가옥공장은 공개경매, 사기위법행위(詐欺違法行爲)는 엄벌 방침 ",1949-12-22,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264009300040093012060.PDF,국내
1310559,이승만,협잡부정 없도록 귀속재산 공매하라 ,1949-12-22,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264009400040094012061.PDF,국내
1310560,이승만,전등요(電燈料) 증액에 대하여 ,1949-12-24,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264009500040095012062.PDF,국내
1310561,이승만,식량정책에 공매방식을 채택 ,1949-12-25,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264009600040096012063.PDF,국내
1310562,이승만,국가보안법(國家保安法) 일부 수정 ,1949-12-25,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264009700040097012064.PDF,국내
1310563,이승만,국민에게 보내는 대통령 특별교서,1949-12-28,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264009800040098012065.PDF,국내
1310564,이승만,조상의 피 받들어 독립권을 애호하자 (송년사) ,1949-12-30,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264009900040099012066.PDF,국내
1310565,이승만,"용기와 신념과 천우로 만난(萬難)을 극복, 1950년을 희망으로 환영 ",1950-01-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264010000040100012067.PDF,국내
1310566,이승만,대한청년단원은 국민운동의 중핵 ,1950-01-05,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264010100040101012068.PDF,국내
1310567,이승만,영국(英國)의 중공 승인에 경악 ,1950-01-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264010200040102012069.PDF,국내
1310568,이승만,신년사 ,1950-01-11,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264010300040103012070.PDF,국내
1310569,이승만,개헌 공작(工作)에 재고려(再考慮)를 요청 ,1950-01-14,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264010400040104012071.PDF,국내
1310570,이승만,대한(對韓) 경제원조안 부결은 유감 ,1950-01-21,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264010500040105012072.PDF,국내
1310571,이승만,대한(對韓) 원조안 부결에 대하여 ,1950-01-25,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264010600040106012073.PDF,국내
1310572,이승만,개헌을 절대 반대 ,1950-01-27,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264010700040107012074.PDF,국내
1310574,이승만,지방미 반출 방해자는 처벌 ,1950-02-08,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264010900040109012076.PDF,국내
1310573,이승만,개헌에 판단 필요 ,1950-02-08,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264010800040108012075.PDF,국내
1310575,이승만,국회 제출의 개헌안 공고에 제(際)하여 ,1950-02-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264011000040110012077.PDF,국내
1310576,이승만,외자도입의 문을 열자 ,1950-02-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264011100040111012078.PDF,국내
1310577,이승만,외국 자본을 환영하자 ,1950-02-17,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264011200040112012079.PDF,국내
1310578,이승만,양곡방매(糧穀放賣)에 관민은 협동하라 ,1950-02-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264011300040113012080.PDF,국내
1310579,이승만,양곡시책과 당면문제 ,1950-02-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264011400040114012081.PDF,국내
1310580,이승만,삼일절 31주년 ,1950-03-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264011500040115012082.PDF,국내
1310581,이승만,개헌에 국민투표 ,1950-03-03,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264011600040116012083.PDF,국내
1310582,이승만,국정감사(國政監査) 공개 의도를 의구(疑懼) ,1950-03-04,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264011700040117012084.PDF,국내
1310583,이승만,공비괴수(共匪魁首) 항복하라 ,1950-03-16,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264011800040118012085.PDF,국내
